Timestamp,PID,Process Name,CPU (%),Memory (%),Command Line,Total CPU (%),Total CPU Num,Total Memory (%),Total Memory (GB)
2025-03-06 12:10:09.827,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",33.3,8,17.2,31.229259490966797
2025-03-06 12:10:09.827,35445,rviz2,0.0,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,33.3,8,17.2,31.229259490966797
2025-03-06 12:10:09.827,37645,python3,0.0,0.04227659397478527,python3 monitor-ros-cpu.py,33.3,8,17.2,31.229259490966797
2025-03-06 12:10:10.874,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",7.7,8,17.2,31.229259490966797
2025-03-06 12:10:10.874,35445,rviz2,38.2,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,7.7,8,17.2,31.229259490966797
2025-03-06 12:10:10.874,37645,python3,3.8,0.04227659397478527,python3 monitor-ros-cpu.py,7.7,8,17.2,31.229259490966797
2025-03-06 12:10:11.921,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",8.5,8,17.2,31.229259490966797
2025-03-06 12:10:11.921,35445,rviz2,39.0,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,8.5,8,17.2,31.229259490966797
2025-03-06 12:10:11.921,37645,python3,5.7,0.04227659397478527,python3 monitor-ros-cpu.py,8.5,8,17.2,31.229259490966797
2025-03-06 12:10:12.973,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",6.1,8,17.2,31.229259490966797
2025-03-06 12:10:12.973,35445,rviz2,36.4,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,6.1,8,17.2,31.229259490966797
2025-03-06 12:10:12.973,37645,python3,4.8,0.04227659397478527,python3 monitor-ros-cpu.py,6.1,8,17.2,31.229259490966797
2025-03-06 12:10:14.018,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",5.9,8,17.2,31.229259490966797
2025-03-06 12:10:14.018,35445,rviz2,37.3,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,5.9,8,17.2,31.229259490966797
2025-03-06 12:10:14.018,37645,python3,2.9,0.04227659397478527,python3 monitor-ros-cpu.py,5.9,8,17.2,31.229259490966797
2025-03-06 12:10:15.062,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",16.6,8,17.3,31.229259490966797
2025-03-06 12:10:15.062,35445,rviz2,37.9,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,16.6,8,17.3,31.229259490966797
2025-03-06 12:10:15.062,37645,python3,4.7,0.04227659397478527,python3 monitor-ros-cpu.py,16.6,8,17.3,31.229259490966797
2025-03-06 12:10:16.120,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,35445,rviz2,36.6,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,37645,python3,8.2,0.04308279310865866,python3 monitor-ros-cpu.py,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38178,entrypoint.sh,0.0,0.010016413481457358,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c source /opt/carma/install/setup.bash && ros2 launch /opt/carma/vehicle/config/carma_docker.launch.py,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38192,entrypoint.sh,0.0,0.010822612615330756,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c source /opt/carma/install/setup.bash && ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=v2x_ros_driver,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38252,roscore,0.0,0.06586402620977815,/usr/bin/python3 /opt/ros/noetic/bin/roscore,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38266,entrypoint.sh,0.0,0.011115775936739264,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c wait-for-it localhost:11311 -- rosparam load /opt/carma/vehicle/config/bridge.yml && source /home/carma/.base-image/workspace/install/setup.bash && ros2 run ros1_bridge dynamic_bridge --multi-threads,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38287,entrypoint.sh,0.0,0.010773752061762672,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c source /opt/carma/install/setup.bash && ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=velodyne_lidar_driver_wrapper,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38294,entrypoint.sh,0.0,0.01076153692337065,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c export ROS_NAMESPACE=${CARMA_INTR_NS} && wait-for-it localhost:11311 -- ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38298,bash,0.0,0.009552238222560554,bash /usr/bin/wait-for-it localhost:11311 -- roslaunch /opt/carma/vehicle/config/drivers.launch drivers:=ssc_interface_wrapper,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:16.120,38308,entrypoint.sh,0.0,0.010663815816234481,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c source /opt/carma/install/setup.bash && ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=carma_novatel_driver_wrapper,48.6,8,17.5,31.229259490966797
2025-03-06 12:10:17.224,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,35445,rviz2,37.9,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,37645,python3,9.9,0.043888992242532066,python3 monitor-ros-cpu.py,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38178,bash,5.4,0.00012215138392021168,bash -c source /opt/carma/install/setup.bash && ros2 launch /opt/carma/vehicle/config/carma_docker.launch.py,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38192,ros2,21.6,0.08082757074000407,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=v2x_ros_driver,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38252,roscore,49.6,0.13593006002641156,/usr/bin/python3 /opt/ros/noetic/bin/roscore,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38266,bash,1.8,0.009320150593112152,bash -c wait-for-it localhost:11311 -- rosparam load /opt/carma/vehicle/config/bridge.yml && source /home/carma/.base-image/workspace/install/setup.bash && ros2 run ros1_bridge dynamic_bridge --multi-threads,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38287,bash,2.7,0.010382867633217994,bash -c source /opt/carma/install/setup.bash && ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=velodyne_lidar_driver_wrapper,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38294,entrypoint.sh,0.9,0.011140206213523306,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c export ROS_NAMESPACE=${CARMA_INTR_NS} && wait-for-it localhost:11311 -- ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38298,bash,0.0,0.009552238222560554,bash /usr/bin/wait-for-it localhost:11311 -- roslaunch /opt/carma/vehicle/config/drivers.launch drivers:=ssc_interface_wrapper,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38308,ros2,12.6,0.04561132675580704,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=carma_novatel_driver_wrapper,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38755,bash,0.0,0.009674389606480765,bash /usr/bin/wait-for-it localhost:11311 -- ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38779,rosmaster,0.0,0.1316181161740281,/usr/bin/python3 /opt/ros/noetic/bin/rosmaster --core -p 11311 -w 3 __log:=/opt/carma/logs/dff19eb4-faad-11ef-a1f4-78d00424f3ca/master.log,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38783,bash,0.0,0.010895903445682883,bash /usr/bin/wait-for-it localhost:11311 -- rosparam load /opt/carma/vehicle/config/bridge.yml,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:17.224,38833,python3,0.0,0.03621788533234276,/usr/bin/python3 /opt/ros/humble/_local_setup_util.py sh bash,90.0,8,17.6,31.229259490966797
2025-03-06 12:10:18.337,2556,fusermount3,0.0,0.003114860289965398,"fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc",68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,35445,rviz2,41.5,5.778847606742903,rviz2 -d /home/carma/carma_ws/src/carma-platform/carma/rviz/carma_default_ros2.rviz,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,37645,python3,9.9,0.043888992242532066,python3 monitor-ros-cpu.py,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38178,ros2,37.0,0.08417451865941787,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/carma_docker.launch.py,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38192,ros2,41.5,0.13103178953121108,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=v2x_ros_driver,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38252,roscore,4.5,0.13647974125405252,/usr/bin/python3 /opt/ros/noetic/bin/roscore,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38266,bash,0.0,0.01105470024477916,bash -c wait-for-it localhost:11311 -- rosparam load /opt/carma/vehicle/config/bridge.yml && source /home/carma/.base-image/workspace/install/setup.bash && ros2 run ros1_bridge dynamic_bridge --multi-threads,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38287,ros2,67.7,0.1129167392958437,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=velodyne_lidar_driver_wrapper,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38294,entrypoint.sh,0.0,0.011140206213523306,/bin/bash /home/carma/.base-image/entrypoint.sh bash -c export ROS_NAMESPACE=${CARMA_INTR_NS} && wait-for-it localhost:11311 -- ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38298,roslaunch,17.2,0.06206511816985956,/usr/bin/python3 /opt/ros/noetic/bin/roslaunch /opt/carma/vehicle/config/drivers.launch drivers:=ssc_interface_wrapper,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38308,ros2,72.2,0.13226551850880522,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=carma_novatel_driver_wrapper,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38755,ros2,56.9,0.113674077876149,/usr/bin/python3 /opt/ros/humble/bin/ros2 launch /opt/carma/vehicle/config/drivers.launch.py drivers:=lightbar_driver,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38779,rosmaster,0.9,0.13314500847303073,/usr/bin/python3 /opt/ros/noetic/bin/rosmaster --core -p 11311 -w 3 __log:=/opt/carma/logs/dff19eb4-faad-11ef-a1f4-78d00424f3ca/master.log,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38878,rosout,0.0,0.057863110563004284,/opt/ros/noetic/lib/rosout/rosout __name:=rosout __log:=/opt/carma/logs/dff19eb4-faad-11ef-a1f4-78d00424f3ca/rosout-1.log,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38903,driver_shutdown_ros2_node_exec,0.0,0.04188570954624059,/opt/carma/install/driver_shutdown_ros2/lib/driver_shutdown_ros2/driver_shutdown_ros2_node_exec --ros-args --log-level WARN --ros-args -r __node:=driver_shutdown_ba9ec34a524d4e61872f36cc83614e30 -r __ns:=/hardware_interface,68.8,8,17.9,31.229259490966797
2025-03-06 12:10:18.337,38905,carma_component_container_mt,0.0,0.04506164552816609,/opt/carma/install/carma_ros2_utils/lib/carma_ros2_utils/carma_component_container_mt --ros-args -r __node:=v2x_ros_driver_container -r __ns:=/hardware_interface,68.8,8,17.9,31.229259490966797
